date,gold_price,R_GOLD,sp500,R_SP500,VIX,D_GULF,D_911,D_UKR,EPISODE_ACTIVE,GPR,GPRA,GPRT,dln_GPR,dln_GPRA,dln_GPRT,D_GULF,D_911,D_UKR,WAR_HIGH,CONTROL,R_GOLD_LEAD
2022-02-01,1856.3,2.193796589872498,4373.93994140625,-3.186276102171146,25.748421052631578,0,0,1,1,216.1590118408203,105.2183074951172,320.6058654785156,0.4438813248615538,0.5089179985876058,0.4744608658114968,0,0,1,1,0,4.8130673185302815
2022-03-01,1947.83,4.8130673185302815,4530.41015625,3.5148286271522737,26.968695652173913,0,0,1,1,318.9549255371094,250.9558563232422,403.713623046875,0.3890354907677906,0.869239741660591,0.2304932374363666,0,0,1,1,0,-0.5647827322144264
2022-04-01,1936.86,-0.5647827322144264,4131.93017578125,-9.206782490742231,24.3735,0,0,1,1,191.14309692382812,184.41781616210935,221.9105529785156,-0.5120274474528905,-0.3080731290559271,-0.5984313865918773,0,0,1,1,0,-4.66936057016494
2022-05-01,1848.5,-4.66936057016494,4132.14990234375,0.0053176290760624,29.313636363636363,0,0,0,0,142.25848388671875,140.13734436035156,166.424560546875,-0.2953766341836363,-0.2745809505284482,-0.2877322692334907,0,0,0,1,0,-0.6474797861873635
2022-06-01,1836.57,-0.6474797861873635,3785.3798828125,-8.76515818048179,28.23318181818182,0,0,0,0,130.7073211669922,114.81468963623048,160.72695922851562,-0.0846850777968626,-0.1993035386548838,-0.0348350970397373,0,0,0,1,0,-5.819573090636304
2022-08-01,1764.56,1.819739689588256,3955.0,-4.336703066340545,22.169565217391305,0,0,0,0,132.86322021484375,111.15857696533205,159.38302612304688,0.1256365691918208,0.1276372936418361,0.1208289222768037,0,0,0,1,0,-4.864339614000535
2022-09-01,1680.78,-4.864339614000535,3585.6201171875,-9.804916662099258,27.34181818181818,0,0,0,0,131.98587036132812,108.6280746459961,170.31179809570312,-0.0066253054586926,-0.0230279147866081,0.0663205889437206,0,0,0,1,0,-0.9763232851194812
2022-10-01,1664.45,-0.9763232851194812,3871.97998046875,7.683456446885563,30.005714285714287,0,0,0,0,143.16241455078125,112.6750259399414,185.2843017578125,0.0812848777152535,0.0365779104693446,0.084260548143745,0,0,0,1,0,3.577289083913846
2023-02-01,1854.54,-2.3011209229715535,3970.14990234375,-2.645947885979313,20.1205,0,0,0,0,120.99437713623048,103.02875518798828,147.05015563964844,0.1487887349998899,0.0850342493414189,0.263196943127209,0,0,0,1,0,3.0894854054631016
2023-10-01,1916.25,0.0156568029128403,4193.7998046875,-2.2224841001403375,18.887727272727272,0,0,0,0,197.8870086669922,221.8039398193359,205.04005432128903,0.6962719483985449,1.1754577418597147,0.4896908018918822,0,0,0,1,0,3.480029967024451
2023-11-01,1984.11,3.480029967024451,4567.7998046875,8.54244482007529,14.01909090909091,0,0,0,0,156.69613647460938,189.5543975830078,143.49435424804688,-0.2333877110027238,-0.1571177958804925,-0.3569096557794591,0,0,0,1,0,2.0981796020683228
2023-12-01,2026.18,2.0981796020683228,4769.830078125,4.327903543160834,12.7185,0,0,0,0,142.2794647216797,173.96380615234375,136.1783905029297,-0.0965153085776586,-0.085828774856,-0.0523299701161752,0,0,0,1,0,0.3871716221569003
2024-01-01,2034.04,0.3871716221569003,4845.64990234375,1.5770693886425724,13.388636363636364,0,0,0,0,160.3736572265625,208.4711456298828,140.83609008789062,0.119713265264445,0.180953374439083,0.0336310114357614,0,0,0,1,0,-0.5323776277862241
2024-02-01,2023.24,-0.5323776277862241,5096.27001953125,5.042752831277197,13.980476190476187,0,0,0,0,146.59817504882812,171.18118286132812,140.2446746826172,-0.0898111093225484,-0.1970780969241214,-0.0042081590216085,0,0,0,1,0,6.448631390698159
2024-03-01,2158.01,6.448631390698159,5254.35009765625,3.054742011174303,13.7875,0,0,0,0,133.21316528320312,151.81399536132812,121.53968048095705,-0.0957447491831811,-0.1200664877056532,-0.1431477757216228,0,0,0,1,0,7.7303890869376595
2024-04-01,2331.45,7.7303890869376595,5035.68994140625,-4.250577768147858,16.137727272727275,0,0,0,0,163.9473419189453,165.99069213867188,170.697998046875,0.207594698720432,0.0892756585627818,0.3396551040452564,0,0,0,1,0,0.8405672033192255
2024-05-01,2351.13,0.8405672033192255,5277.509765625,4.6903805304359665,13.058695652173911,0,0,0,0,130.52186584472656,133.154296875,131.44712829589844,-0.2280045233122036,-0.220423132656415,-0.2612911972514871,0,0,0,1,0,-1.0556861491092295
2024-08-01,2470.15,2.956042157771381,5648.39990234375,2.2577897117514727,19.312272727272727,0,0,0,0,140.97506713867188,165.17947387695312,124.80498504638672,0.4225115388210856,0.5519953518761582,0.2711897892274546,0,0,0,1,0,3.984100625192141
2024-09-01,2570.55,3.984100625192141,5762.47998046875,1.9995632287754543,17.663333333333334,0,0,0,0,130.35877990722656,135.5546112060547,134.03704833984375,-0.0782925514234635,-0.1976580093735753,0.0713638424658853,0,0,0,1,0,4.545104915565005
2024-10-01,2690.08,4.545104915565005,5705.4501953125,-0.9946041598550176,19.960869565217394,0,0,0,0,130.689208984375,142.81838989257812,128.40969848632812,0.0025315594655408,0.0521992285201999,-0.0428903200994295,0,0,0,1,0,-1.4584968745090137
2024-11-01,2651.13,-1.4584968745090137,6032.3798828125,5.5719714029497265,16.015238095238097,0,0,0,0,128.90164184570312,127.42887115478516,139.14866638183594,-0.0137724067564279,-0.1140154867408327,0.0803169821071962,0,0,0,1,0,-0.1177549700714385
2024-12-01,2648.01,-0.1177549700714385,5881.6298828125,-2.5307692187745623,15.866190476190477,0,0,0,0,142.36643981933594,164.81373596191406,128.26246643066406,0.0993546485520306,0.2572576276519998,-0.081464220428578,0,0,0,1,0,
