date,rho_t,h11_gold,h22_sp500,h12_cov,hedge_ratio,w_gold,w_sp500
2011-07-01,-0.08942500708327514,8.284901187584618,10.423484370155952,-0.8310154717428516,-0.07972530511219238,0.5524923774249435,0.4475076225750565
2011-08-01,-0.09482591689884305,8.341204101946168,10.6303641633149,-0.8929260557776811,-0.08399769208839947,0.5551407645991852,0.44485923540081485
2011-09-01,-0.14656171151961858,24.471406582471936,18.43991594022737,-3.1133608705394487,-0.16883812706258247,0.4386270787471019,0.5613729212528982
2011-10-01,-0.11657094366703712,19.474143461371714,29.349675250359986,-2.7868984550423326,-0.09495500141890496,0.5907717339822856,0.40922826601771445
2011-11-01,-0.1215353721225389,22.065813646385685,41.64462999296578,-3.6841912944761215,-0.08846737971014319,0.6377260809266415,0.3622739190733585
2011-12-01,-0.10570020050192935,19.83570527601866,32.10899414047259,-2.6675525580737336,-0.08307804805107083,0.6071345211859135,0.3928654788140865
2012-01-01,-0.09587488473485832,21.794443968218552,24.687514880440744,-2.2239060635890424,-0.0900822166329501,0.5284025517569552,0.47159744824304484
2012-02-01,-0.09113006354112736,17.51154945371949,21.746276234566587,-1.7783466074825354,-0.08177706326822895,0.5494543310228056,0.4505456689771944
2012-03-01,-0.08198467649379841,17.855169269590952,19.169967526955862,-1.5167896682677464,-0.07912322575063895,0.5164108886190575,0.4835891113809425
2012-04-01,-0.08932839544048986,17.461362564855023,16.232068927812612,-1.5038881496423118,-0.09264919686642628,0.4832526814374762,0.5167473185625238
2012-05-01,-0.08688039222956634,14.88786374584762,13.515347539740414,-1.2323996734108948,-0.09118520036478213,0.4777679841041305,0.5222320158958695
2012-06-01,-0.06739888949091172,14.883051930043893,22.44262628633153,-1.2317868919969779,-0.05488604035380592,0.5949951805605376,0.4050048194394624
2012-07-01,-0.07761902373049363,12.39056042203843,19.551261633930636,-1.208094882526703,-0.061791147044449046,0.6042071533299668,0.3957928466700332
2012-08-01,-0.08317984785745827,10.618118384457023,15.460620996442211,-1.0657500708687986,-0.06893319945648033,0.5858288106362834,0.41417118936371655
2012-09-01,-0.08419569721782974,9.71833461990192,12.676596220971296,-0.9345168803881132,-0.07371985855651947,0.5609599801523836,0.4390400198476164
2012-10-01,-0.07690379407873532,14.48358595693082,10.875387667303766,-0.9651797251742628,-0.08874899495086697,0.4338899510705214,0.5661100489294786
2012-11-01,-0.08177561463215935,12.105506208008293,10.747767515088386,-0.9327696917099282,-0.08678729702707544,0.47253632917023086,0.5274636708297691
